"Reporter","Partner","Trade","Product","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"France","United-States","Import","StoneandGlass","Import","324772.544","353760.138","412515.341","282761.499","421082.67300000007","571580.201","567927.424","511043.003","580853.4940000001","567200.667","524068.007"
"France","United-States","Import","TextilesandClothing","Import","146990.745","154631.435","151160.92799999999","132598.451","157866.9","168364.67599999998","167218.22400000005","170055.066","175322.28100000002","166621.991","192321.76599999997"
"France","United-States","Import","Transportation","Import","5535641.108","6520065.717999999","6423864.277000001","6663966.449","5923855.317","6892521.139","6588450.285999999","6915953.8719999995","6166499.027000001","6501830.331","8060724.768"
"France","United-States","Import","Vegetable","Import","344247.347","398987.587","456372.3","364652.33699999994","373182.603","528568.116","387936.19000000006","486550.70599999995","591679.5430000001","525253.5210000001","548479.812"
"France","United-States","Import","Wood","Import","508366.274","501008.76","490513.066","408947.591","403643.379","440310.12700000004","369336.994","350965.178","330467.858","326218.255","341546.51499999996"
"Mexico","United-States","Export","AllProducts","Export","212131772.801","223387835.367","233793947.984","185448518.572","238858911.632","274720112.774","288178653.628","299486780.9","318681113.925","309186946.639","302941606.69"
"Mexico","United-States","Export","Capitalgoods","Export","85531998.4469999","84726333.07300001","90678382.9449999","76383164.19999993","103538396.3590001","116509847.59700009","130195637.40399991","139138642.49300006","157595593.5289999","161529123.65699983","162343126.885"
"Mexico","United-States","Export","Consumergoods","Export","73502588.8630001","75013670.30499996","79773708.10300007","63336935.926","74824245.5300001","78978989.87099993","80927707.18100016","89728037.52200018","93461202.48200004","94146089.61699973","89559170.10900007"
"Mexico","United-States","Export","Intermediategoods","Export","16706052.447000021","17232703.519000005","18334610.36400002","14845600.397000015","20121556.524000045","26261849.405999985","27096599.72499998","25622191.22099998","26459249.042999953","24295867.410000026","24291819.892000016"
"Mexico","United-States","Export","Rawmaterials","Export","35730652.198000014","38396883.67200004","43898868.69599994","29866948.213","39195760.104","51045940.131000005","46512112.6089999","42669170.703999974","38016879.70400001","25230929.143000014","22569135.463000007"
"Mexico","United-States","Export","Animal","Export","1280613.745","1154090.504","1024030.453","1117086.794","1256021.329","1611735.954","1715416.3599999999","1796488.2119999998","2310290.105","2659432.295","2429250.6050000004"
"Mexico","United-States","Export","Chemicals","Export","3038584.6709999996","3026247.9769999995","3144634.521","2687578.242","3158463.801","3734213.6189999995","4063652.2030000007","4097946.3140000002","4340766.791999999","4237068.618","4203175.350000001"
"Mexico","United-States","Export","FoodProducts","Export","4863335.24","4669299.421000001","5193884.908000001","5390656.077","5975667.167","7099401.739","6759984.431","7883317.533","7870845.661","8013594.564","8472255.633000001"
"Mexico","United-States","Export","Footwear","Export","343566.01300000004","312199.174","335242.931","319166.867","395314.81100000005","463172.20099999994","582389.381","659443.69","638545.8420000001","640593.539","577393.091"
"Mexico","United-States","Export","Fuels","Export","31603385.825","34299084.493","41371728.77","26150998.922","34657526.259","45694635.169","39461353.374","35953087.074","30207125.309","13609081.116","8947543.015"
"Mexico","United-States","Export","HidesandSkins","Export","430736.538","418947.856","380375.39300000004","261810.337","298666.234","368975.516","566819.509","559122.531","569861.888","533346.621","440575.17199999996"
"Mexico","United-States","Export","MachandElec","Export","84041108.962","85317280.10800001","94195188.389","75967679.282","96379149.698","102445214.812","110019026.26699999","113755674.634","122361505.632","122732252.401","121002036.092"
"Mexico","United-States","Export","Metals","Export","9785014.120000003","10640340.007","10682886.382000001","7149354.987","8735337.092","10803437.353999998","11239085.444","11304571.501","12693831.035000002","11665278.99","11259165.330000002"
"Mexico","United-States","Export","Minerals","Export","333233.293","356368.448","489767.697","269481.723","356332.858","488662.381","483153.842","421567.885","428110.754","406331.05700000003","324514.235"
"Mexico","United-States","Export","Miscellaneous","Export","15100330.418","15457885.188000001","17172240.851999998","14702054.296999998","17369138.307","19369897.806","22831313.888","23679230.601999998","27518159.659","29419546.302","31016452.366"
"Mexico","United-States","Export","PlasticorRubber","Export","4927835.7","5107347.653","4949976.75","4126758.5439999998","5079768.043","5794342.199","6917319.681","7332021.576","8109264.625","8354324.123","8440756.879"
"Mexico","United-States","Export","StoneandGlass","Export","5270727.861","5207664.397999999","5908691.215","6693080.119","9092852.055","12363031.865","12355217.79","10150602.622","8998018.378","8453801.019","8644308.242"
"Mexico","United-States","Export","TextilesandClothing","Export","7868154.546","6683867.841","6217341.473000001","5133627.425000001","5558328.295999999","5890933.413000001","5713593.937000001","5860130.775","6044737.490999999","5913943.573","5636200.744999999"
"Mexico","United-States","Export","Transportation","Export","35475182.60899999","35072347.803","34915872.203","28076309.476999994","42095273.278","49018127.09","56006290.587","65235826.571","75091148.36","80087580.19","77577131.40599999"
"Mexico","United-States","Export","Vegetable","Export","5142167.017","5746321.985","6033334.272","5914358.336","6724748.327000001","7828865.118999999","7766781.352999999","8806935.963","9392089.802000001","10234972.618999999","11788388.366999999"
"Mexico","United-States","Export","Wood","Export","1968633.9810000001","1901596.2490000003","1778751.7750000001","1488517.143","1726324.077","1745466.5370000002","1697255.581","1990813.417","2106812.592","2225799.6119999997","2182460.162"
"India","China","Export","AllProducts","Export","7829167.581","9491978.178","10093926.793","10370052.494","17439991.278","16717786.256","14729316.558","16416825.29","13434250.522","9576578.798","8916072.981"
"India","China","Export","Capitalgoods","Export","271862.81","345840.74199999985","345464.5749999999","670260.5929999994","576736.4200000006","850800.969","819089.3740000007","1246267.3369999998","1375414.2100000002","884530.516000001","1122361.7830000015"
"India","China","Export","Consumergoods","Export","222200.017","291299.3459999999","354654.55200000014","624926.0929999996","679230.3370000008","1805056.7739999976","838380.0469999987","1175720.4659999986","2040998.3460000004","1018128.351","1181354.711"
"India","China","Export","Intermediategoods","Export","2679277.8930000025","2540087.228999997","2038410.5939999989","3325902.7459999956","7286476.6860000035","6039003.39","6610602.899000002","8097926.868000005","6906880.082000009","6006170.817999998","4383928.018999995"
"India","China","Export","Rawmaterials","Export","4618719.470000001","6293452.736999997","7042472.970999998","5664387.955999999","8875086.826999994","7964666.261999998","6434409.711999996","5862608.728999997","3103180.423","1657311.5330000003","2213710.5630000005"
"India","China","Export","Animal","Export","146919.608","156555.6","95781.94699999999","101403.342","273620.76","315271.287","239544.17799999999","257040.03699999998","175356.825","169156.763","154132.38100000002"
"India","China","Export","Chemicals","Export","1006403.6949999998","967933.266","867894.866","746644.49","1187519.051","1229242.9889999998","1493123.1480000003","1611085.027","1513157.779","1383405.185","1216028.592"
"India","China","Export","FoodProducts","Export","169687.65500000003","161950.67200000002","240687.825","125288.776","199706.328","235234.66199999998","26871.114999999998","47595.184","42091.162000000004","52384.721999999994","27186.152"
"India","China","Export","Footwear","Export","73388.907","110029.95599999999","98509.043","98008.218","94833.808","134231.377","168507.38700000002","233379.65600000002","179839.50300000003","191181.59100000001","186634.828"
"India","China","Export","Fuels","Export","61207.847","99633.846","154286.199","54566.484","372090.748","1618733.48","341551.35","739683.962","1605473.311","601962.207","699973.712"
"India","China","Export","HidesandSkins","Export","40836.4","52844.646","56425.897000000004","44064.988","67242.377","118654.979","129528.72899999999","149518.764","179034.77899999998","139071.099","140111.21"
"India","China","Export","MachandElec","Export","243355.86200000002","288303.703","293928.965","588638.791","486767.377","700337.568","653647.273","811564.933","834477.3","722278.2490000001","855815.21"
"India","China","Export","Metals","Export","890267.5249999999","851344.2729999999","422673.46499999997","1017460.4220000001","4523198.961","2707450.5239999997","2697973.5190000003","2657057.9780000006","2445117.295","1683769.2089999998","1016324.4979999999"
"India","China","Export","Minerals","Export","3769287.698","5148339.562","6123113.589","4972251.317","6660373.711999999","4770044.918","3188983.02","2451163.359","1442028.826","1001052.448","1677911.9840000002"
"India","China","Export","Miscellaneous","Export","42855.394","46626.486000000004","57985.494999999995","190732.165","118456.46600000001","180450.366","183429.22199999995","224479.34499999997","173944.43","159712.492","304987.898"
"India","China","Export","PlasticorRubber","Export","452532.132","291656.344","229004.501","221194.78399999999","391675.33300000004","691798.69","636925.533","735533.9230000001","438277.612","348382.093","292445.763"
"India","China","Export","StoneandGlass","Export","41456.933000000005","82025.79","116640.46599999999","1192904.9710000001","292193.27599999995","206998.415","184837.986","231254.203","262179.357","200843.451","176250.722"
"India","China","Export","TextilesandClothing","Export","743610.923","988276.618","835912.4709999999","713806.6410000001","2307050.076","3040983.621","3833654.5300000003","5087708.923","3114101.5619999995","2261121.199","1576730.3339999996"
"India","China","Export","Transportation","Export","6498.193","42585.784","27039.095000000005","48170.066999999995","52878.259000000005","123102.78099999999","111401.705","381904.218","437257.61399999994","108506.98200000002","104581.587"
"India","China","Export","Vegetable","Export","108752.155","184887.048","161016.914","251253.288","407679.35500000004","638829.5900000001","832339.6910000001","786865.038","581980.9850000001","485528.00700000004","460726.0459999999"
"India","China","Export","Wood","Export","2375.618","2099.083","3040.7870000000003","3663.749999999999","4705.393","6421.01","6998.174","10990.738000000001","9932.184000000001","68223.097","26232.064000000002"
"Turkey","United-States","Export","AllProducts","Export","5061329.781","4177593.149","4316424.238","3250109.121","3766033.892","4585849.36","5606487.258","5641170.471","6342193.723","6396332.2","6623715.959"
"Turkey","United-States","Export","Capitalgoods","Export","624030.1769999993","550679.1789999998","637214.8220000002","456376.95399999974","610397.1120000002","673022.4619999998","924180.8899999991","992342.9010000001","1203919.485","1207146.8469999996","1401965.6449999989"
"Turkey","United-States","Export","Consumergoods","Export","2667704.914999999","2415088.269000001","2085273.975000003","1790882.2299999972","1910194.5959999994","2208024.0489999987","2493664.6449999996","2521326.2999999966","2331138.465000005","2643875.006999998","2661011.9309999975"
"Turkey","United-States","Export","Intermediategoods","Export","1444053.0679999974","845007.7409999999","1287133.3160000017","680094.0929999996","907843.801","1291513.3349999995","1721985.298999999","1619583.2469999983","2221735.278999999","2001174.3200000005","1911494.7159999998"
"Turkey","United-States","Export","Rawmaterials","Export","216210.23700000002","261717.494","189875.85999999996","245144.84699999998","206840.795","214140.49699999992","308426.69400000013","318447.59900000005","416589.42599999986","370452.1200000001","474245.3710000001"
"Turkey","United-States","Export","Animal","Export","4611.545","7307.384","7835.809","8720.179","9573.06","7150.869","11020.434000000001","19194.869","27814.619999999995","41447.328","32536.677000000003"
"Turkey","United-States","Export","Chemicals","Export","98276.629","68603.29599999999","100958.546","109297.017","96654.337","102629.17799999997","140436.596","122110.34599999998","108044.218","115509.51899999999","93913.227"
"Turkey","United-States","Export","FoodProducts","Export","226629.83800000002","264561.267","208042.855","306521.17799999996","253039.93699999995","291422.46","358824.009","363257.8999999999","439302.241","402126.9000000001","468197.12100000004"
"Turkey","United-States","Export","Footwear","Export","2612.023","2782.6939999999995","3087.008","1753.5100000000002","2542.2390000000005","4116.125","3676.626","3246.859","4432.931","7995.163","9641.05"
"Turkey","United-States","Export","Fuels","Export","383384.814","323651.119","438703.035","122763.021","194635.676","152307.464","163771.849","150677.613","101625.59","42800.868","83104.267"
"Turkey","United-States","Export","HidesandSkins","Export","55345.046","39675.977999999996","32284.264","19065.548","19005.968","21237.73","27145.871","31934.196000000004","31855.078","27476.760000000002","33835.536"
"Turkey","United-States","Export","MachandElec","Export","327558.409","393408.321","436998.11","298331.712","437515.255","484573.837","640815.1259999999","660663.515","780639.471","730932.48","781359.351"
"Turkey","United-States","Export","Metals","Export","1067890.5259999998","471435.40699999995","918724.1070000001","328903.137","529629.2309999999","861290.9419999999","1158695.557","980811.423","1662611.883","1368544.6670000004","1280792.5219999999"
"Turkey","United-States","Export","Minerals","Export","64346.949","11906.482","10927.667","8073.244","7819.892000000001","8888.445","35573.204","50670.55100000001","62917.7","82598.829","121095.429"
"Turkey","United-States","Export","Miscellaneous","Export","92187.426","198558.827","192831.51799999998","154240.59399999998","219299.267","291557.58900000004","277753.17100000003","369704.523","362540.77400000003","396816.23799999995","422157.017"
"Turkey","United-States","Export","PlasticorRubber","Export","81805.87","75077.492","90415.99100000001","64799.931000000004","97868.355","131516.862","152608.99","151576.13","186282.63900000002","186799.352","185540.016"
"Turkey","United-States","Export","StoneandGlass","Export","781187.338","799730.425","580763.328","393241.756","424503.62","439137.753","472315.525","532141.682","608939.849","627225.147","651004.308"
"Turkey","United-States","Export","TextilesandClothing","Export","1275058.3250000007","1057098.358","800845.069","548185.4060000001","688786.7039999999","777310.8210000001","858812.0099999999","910987.639","996326.119","1069619.757","1131999.0809999998"
"Turkey","United-States","Export","Transportation","Export","448554.97","291893.163","334509.89","749319.628","628194.8649999999","866274.399","1122949.044","1011618.11","744827.979","1065313.349","989756.846"
"Turkey","United-States","Export","Vegetable","Export","144528.40000000002","164932.263","153080.698","131328.35","149100.252","139483.082","167565.341","253017.475","207927.65","209728.35599999997","314112.995"
"Turkey","United-States","Export","Wood","Export","7351.673","6970.673000000001","6416.343","5564.91","7865.2339999999995","6951.804","14523.905","29557.64","16104.981","21397.487","24670.516"
"Russia","China","Export","AllProducts","Export","15757053.282","15166641.402","21147334.469","16669000.0","19783043.493","34692361.997","35766829.504","35625419.978","37414604.118","28334954.57","28021250.166"
"Russia","China","Export","Capitalgoods","Export","1035111.6089999999","1071093.5739999996","886339.7839999999","1050400.726","1071264.2639999993","828034.6570000002","1180836.1019999995","1521115.339","1805767.9849999996","1937405.779000002","1757189.7310000004"
"Russia","China","Export","Consumergoods","Export","1663957.2999999986","1268452.229","2783026.5660000006","1979002.057","2128958.4410000015","4788854.893","4041598.8399999957","4314262.845000007","3689458.2889999975","2852362.2089999993","2524857.621"
"Russia","China","Export","Intermediategoods","Export","4026853.390000003","4074129.774","5093670.193999999","4491403.818999998","4558710.735","5298175.691000001","5116199.368999999","4503144.576999999","4474387.307999998","4417608.776999997","4330484.590999999"
"Russia","China","Export","Rawmaterials","Export","7085905.656999998","8563343.698000003","11551266.780000003","8495795.195999999","11621311.693000002","23284918.46800001","25186879.69299999","24950630.357999995","27444990.544000003","19127577.805000003","18745659.847999994"
"Russia","China","Export","Animal","Export","191273.895","180417.55800000002","129532.178","672361.317","896687.21","949100.233","938378.1449999999","1033179.9010000002","935772.5850000001","994779.062","1056500.881"
"Russia","China","Export","Chemicals","Export","1590680.289","1998572.906","2401888.9740000004","1318475.905","1704485.212","2258776.125","2469231.431","1592884.772","1468526.581","1322496.462","1021387.423"
"Russia","China","Export","FoodProducts","Export","1070.714","2946.0550000000003","2773.949","31993.278","46815.274999999994","12202.601","27958.956","60564.78","87446.041","132633.232","205201.72100000002"
"Russia","China","Export","Footwear","Export","155.523","1397.444","265.776","50.755","206.97199999999998","7.107","136.86399999999998","112.252","107.578","42.096","513.102"
"Russia","China","Export","Fuels","Export","6602652.478","6619244.349","11066180.96","7516615.098","10271485.347","22736940.635","24896616.901","25177824.014","27754211.735","18902410.03","17862378.845"
"Russia","China","Export","HidesandSkins","Export","5330.779","6927.4890000000005","8584.789","5796.7609999999995","6248.179999999999","6365.397","15060.219","30170.286","11491.512","18003.884","8570.599"
"Russia","China","Export","MachandElec","Export","932188.834","906311.33","774572.3640000001","944697.5460000001","982195.182","768945.285","1084919.661","1248836.027","1450879.297","1563468.731","1385249.113"
"Russia","China","Export","Metals","Export","1536394.6349999998","818379.682","1124163.421","1504741.807","684140.26","516772.686","349888.24299999996","369692.9810000001","340851.402","380888.27700000006","209824.94199999998"
"Russia","China","Export","Minerals","Export","199294.587","439260.747","859287.654","715498.653","1031067.478","2780965.076","2183089.764","1909948.3250000002","1124286.389","818545.508","834337.624"
"Russia","China","Export","Miscellaneous","Export","77098.549","308508.257","86793.881","128507.224","469690.47699999996","546914.1460000001","287311.057","395822.36499999993","120118.845","155604.579","911148.1409999998"
"Russia","China","Export","PlasticorRubber","Export","282447.07","406757.083","523490.11699999997","627120.8049999999","748516.753","710175.6699999999","508024.36100000003","511332.565","414672.238","382496.968","345144.37100000004"
"Russia","China","Export","StoneandGlass","Export","2361.604","3153.2889999999998","4893.888","2143.5409999999997","591.6499999999999","4031.6090000000004","36137.977","54157.176999999996","56181.278999999995","45741.833000000006","105259.677"
"Russia","China","Export","TextilesandClothing","Export","20061.012999999995","22563.247","13155.672999999999","5874.198","16212.153","10351.931","2978.0419999999995","4115.85","6536.631999999999","15692.868999999999","12680.535999999996"
"Russia","China","Export","Transportation","Export","31749.313","49090.85399999999","56058.536","48353.684","23106.781000000003","20973.841","40274.375","220467.633","253033.943","302514.376","298281.32700000005"
"Russia","China","Export","Vegetable","Export","17544.582000000002","18239.748","5873.925","14251.655000000002","6358.951000000001","7124.528999999999","58673.374","39373.888000000006","71821.98000000001","253993.371","358838.321"
"Russia","China","Export","Wood","Export","2321524.091","3384871.3649999998","3284613.6180000002","2563299.316","2895235.6160000004","3362715.125","2868150.133","2976937.1630000006","3318666.0900000003","3045643.2920000004","3405933.543"
"Poland","China","Import","AllProducts","Import","7711682.025","11753417.211","16797907.938","13914394.204","16514373.748","18116249.854","17258095.533","19300516.321","22992571.992","22380369.228","23447666.605"
"Poland","China","Import","Capitalgoods","Import","3565427.425000003","5142532.186000006","8088563.845000001","7087745.5759999985","8756855.541999996","8876311.988999993","8806191.038999999","10143225.954999993","11652691.04399999","11679250.166000003","11877569.946999991"
"Poland","China","Import","Consumergoods","Import","3078644.5639999984","4736692.362999998","6474823.181999995","5279694.2639999995","6095770.056999998","7045863.985999997","6451283.003000002","7064208.130000005","8796292.493","8371122.924000004","9118661.780000007"
"Poland","China","Import","Intermediategoods","Import","803230.7179999996","1540497.1820000003","1689005.5630000017","1088908.7749999992","1318143.0690000001","1805105.2689999973","1670696.4899999974","1794678.2419999954","2211160.8850000016","2039597.8169999996","2173690.778999996"
"Poland","China","Import","Rawmaterials","Import","215027.6020000001","270116.3990000001","414291.7569999999","323831.7100000002","343604.87399999984","388846.9880000001","329498.27800000005","298036.89199999993","331772.1760000002","290109.3049999999","277404.656"
"Poland","China","Import","Animal","Import","144683.049","169478.44400000002","280121.458","228933.24599999998","210633.392","212372.27","194856.8","186240.099","177763.69300000003","167683.753","148846.478"
"Poland","China","Import","Chemicals","Import","207399.995","293299.657","425641.17","308583.254","374688.36899999995","506720.76","500304.68299999996","573047.194","683645.225","629355.7980000001","647809.854"
"Poland","China","Import","FoodProducts","Import","32677.162","73944.875","69983.867","57358.094","96275.758","107745.687","81947.58","79542.533","106176.184","72629.865","73059.38600000001"
"Poland","China","Import","Footwear","Import","282430.52","354814.805","481645.139","440201.638","521014.511","632098.6089999999","551780.942","612388.865","765306.041","667908.084","730555.465"
"Poland","China","Import","Fuels","Import","17555.604","18035.807","40045.306","31968.94","27624.461","40050.565","19523.083","41389.026","38625.564","32146.154","48649.258"
"Poland","China","Import","HidesandSkins","Import","154532.115","208806.437","300462.097","224206.891","263823.51499999996","287642.897","232256.761","272468.893","336061.51599999995","311916.042","322841.526"
"Poland","China","Import","MachandElec","Import","3941393.329","5774834.631","8723181.955","7589129.550000001","9224700.129999999","9282025.796","9312729.25","10895567.548","12341296.546999998","12318359.079","12659492.015999999"
"Poland","China","Import","Metals","Import","568988.086","1209510.149","1367313.737","748227.6479999999","929075.756","1258954.7619999999","1136052.938","1146921.6819999998","1506432.8440000003","1400125.1360000004","1466959.423"
"Poland","China","Import","Minerals","Import","17394.6","29091.853","44498.735","23029.814","35749.046","57132.564","38621.598","27762.752","39714.418","31703.221999999998","30776.677000000003"
"Poland","China","Import","Miscellaneous","Import","769768.566","1094569.896","1439698.566","1160740.0979999998","1361660.9090000002","1688272.3250000002","1677049.5230000003","1764363.8699999999","2470256.2320000003","2481611.5470000003","2704156.929"
"Poland","China","Import","PlasticorRubber","Import","189497.411","358337.637","423898.784","344732.586","419846.333","518003.15499999997","488477.389","545006.816","698409.7339999999","653054.828","737055.231"
"Poland","China","Import","StoneandGlass","Import","218904.04","369775.319","448798.44000000006","330589.214","384584.088","426987.204","380527.193","357364.13800000004","423151.583","366215.91400000005","399913.29099999997"
"Poland","China","Import","TextilesandClothing","Import","808774.7629999998","1211063.205","1824410.947","1793773.707","2083046.787","2397470.2900000005","2009247.34","2086959.919","2539694.284","2442925.4110000003","2625536.153"
"Poland","China","Import","Transportation","Import","154898.927","289172.42100000003","494922.547","269820.755","308216.42299999995","389132.548","361189.332","426943.425","507770.022","495699.87299999996","517213.129"
"Poland","China","Import","Vegetable","Import","63820.698000000004","88260.615","103335.84399999998","79797.676","99465.005","121241.42299999998","104309.34800000001","103358.40600000002","119819.60200000001","105911.972","117814.486"
"Poland","China","Import","Wood","Import","89653.944","146883.32799999998","198725.755","149087.21399999998","173969.265","190398.999","169221.77300000002","181191.15500000003","238448.503","203122.55000000002","216987.303"
"France","China","Import","AllProducts","Import","30102974.651","38728291.306","45461942.219","41252582.746","48872681.511","57431105.723","53458273.33","54221962.983","56416479.646","51871364.118","51032597.789"
"France","China","Import","Capitalgoods","Import","11810915.389000015","14314636.395000005","16580000.862000013","15450607.427999992","19031330.61099999","23880173.40999998","22061206.71099998","22891741.531000026","23166919.889000017","20959990.72200001","20773336.175"
"France","China","Import","Consumergoods","Import","15726284.625999993","21028000.344999976","24621698.334999952","22596633.467000004","25642678.773999967","28514629.726999987","26806498.05499999","26859171.520999983","28746369.322000027","26704988.675000027","26173055.70400003"
"France","China","Import","Intermediategoods","Import","2180930.4770000046","2875716.2250000047","3605177.877000002","2729400.4109999975","3626530.140000005","4270375.741000001","3914184.339000004","3825500.430999995","3864505.090000002","3624030.515000003","3508775.3980000047"
"France","China","Import","Rawmaterials","Import","384752.5819999999","509187.64399999974","653917.2209999996","474396.7010000001","571068.2780000003","754891.7210000005","655876.1739999998","610343.824","611544.6879999997","562442.6540000006","559646.6479999997"
"France","China","Import","Animal","Import","149464.175","186371.081","228215.62","226069.016","244195.185","340182.70700000005","285360.05","262375.19","258113.702","239528.156","250682.17400000006"
"France","China","Import","Chemicals","Import","877115.6340000001","1119206.4689999998","1372794.734","1351067.685","1947637.923","2243694.05","2134588.513","1927564.853","1829565.5129999998","1861782.618","1856012.355"
"France","China","Import","FoodProducts","Import","126271.697","160216.241","228635.56500000003","193919.77300000002","202507.625","214638.573","188626.59699999998","193349.836","198383.69400000005","173620.46","180073.323"
"France","China","Import","Footwear","Import","1361175.758","1608841.1109999998","1758354.0469999998","1724893.028","1991297.793","2366040.2800000003","2268786.421","2410315.264","2666960.359","2478115.658","2304892.9349999996"
"France","China","Import","Fuels","Import","120503.709","179287.478","399788.807","49398.77","52335.114","91156.461","40773.22","32217.824","36701.394","104339.327","46897.596"
"France","China","Import","HidesandSkins","Import","1033692.487","1230651.3960000002","1418128.131","1241115.135","1466732.52","1687844.6430000002","1666986.501","1684226.501","1720731.925","1500250.531","1425692.852"
"France","China","Import","MachandElec","Import","12691753.7","16758698.89","19122409.327","17895411.42","21673217.339","26215270.770999998","24218563.588","25096916.514","25256838.176","22910341.327","22873310.972000003"
"France","China","Import","Metals","Import","1408459.688","2062409.909","2444254.848","1735757.956","2184598.658","2828175.5720000006","2575198.0479999995","2506292.2309999997","2718276.835","2481940.796","2479184.936"
"France","China","Import","Minerals","Import","40949.691","66136.5","77919.63","41433.286","55420.823000000004","69599.555","46591.801","44917.471","40939.865999999995","38458.324","32186.361"
"France","China","Import","Miscellaneous","Import","4932182.155000001","5757385.027000001","6914563.0030000005","6020616.549","6898011.612000001","7608674.227","7261705.725","6982497.766000001","7638066.852","7131935.538","7186358.437000001"
"France","China","Import","PlasticorRubber","Import","900436.1799999999","1136415.188","1355008.2349999999","1149831.992","1420567.4989999998","1703877.972","1776012.0780000002","1783062.4209999999","1965145.2489999998","1836042.975","1820801.0869999998"
"France","China","Import","StoneandGlass","Import","642638.32","865621.455","958223.873","850735.628","1029732.199","1048283.212","987969.3350000001","967638.1699999999","1046826.712","938663.3489999999","945803.2849999999"
"France","China","Import","TextilesandClothing","Import","4651240.784","6073356.8","7403213.579000001","7208615.966","7973654.34","9050826.6","8119928.645","8405255.015","8884088.083999999","8122030.366","7640017.757"
"France","China","Import","Transportation","Import","509029.2040000001","594436.5509999999","717850.487","633983.9680000001","678441.165","822366.275","752319.723","828577.839","1033077.287","1038024.7679999999","1001297.145"
"France","China","Import","Vegetable","Import","181033.66999999998","220066.573","270687.49700000003","212654.413","243952.62199999997","291696.212","266232.364","289640.74799999996","290835.916","268142.61100000003","261644.13799999998"
"France","China","Import","Wood","Import","477027.802","709190.639","791894.839","717078.1640000001","810379.095","848778.6170000001","868630.7270000001","807115.343","831928.0800000001","748147.316","727742.438"
"Netherlands","United-States","Import","AllProducts","Import","29846023.119","33091648.884","39955896.286","32081657.214","33216013.387","32157002.453","33945101.212","34592462.092","36214005.35","36110603.894","32858394.294"
"Netherlands","United-States","Import","Capitalgoods","Import","15003066.645000001","16964480.270000007","16206362.104999997","11701983.918000003","11675269.994000003","12627592.931000005","12791031.621999992","12814351.337999986","13800837.065999998","15256157.553999986","16413893.276"
"Netherlands","United-States","Import","Consumergoods","Import","6791795.070000007","6270260.505999988","7741210.131000009","7560998.497000004","7535218.475000006","9754687.150999999","10655026.087000001","9843930.541","9812678.481999999","8080409.787000001","6950044.221999998"
"Netherlands","United-States","Import","Intermediategoods","Import","5377547.388000006","7091063.438000007","7979216.541999992","5222662.2289999835","6037360.788000012","7436199.929","7374973.335999995","9543505.679999992","8294216.103999999","8196894.858000006","7290653.751000001"
"Netherlands","United-States","Import","Rawmaterials","Import","1377336.4129999995","1678312.6200000015","2398821.6910000034","1377850.2530000003","2001757.2969999996","2283998.394999999","2479475.5310000028","2390234.7219999987","2377196.300000002","2322939.5090000015","2203073.406999999"
"Netherlands","United-States","Import","Animal","Import","66879.043","102884.30600000001","160915.066","136884.495","152862.482","193163.948","185144.37199999997","196157.472","193122.636","194902.814","215927.41100000002"
"Netherlands","United-States","Import","Chemicals","Import","6770188.039000001","7684053.629999999","7634321.984999999","6550889.845","6671039.847","7610720.750999999","7873439.097","9024177.146000002","8308642.909999999","7651230.873","6257590.507000001"
"Netherlands","United-States","Import","FoodProducts","Import","470709.86600000004","458812.402","505170.197","532184.6089999999","534096.613","659877.824","711223.4480000001","637176.239","647894.015","625303.745","588277.9619999999"
"Netherlands","United-States","Import","Footwear","Import","12428.559000000001","12247.02","14527.106","13362.885999999999","13041.588","18465.189000000002","24226.705","29468.03","32000.674","42176.228","51669.342"
"Netherlands","United-States","Import","Fuels","Import","677049.332","514055.071","2313178.224","1683225.669","1905258.538","4200165.341","4916858.189","4501910.929","3682683.23","2729810.261","2090729.344"
"Netherlands","United-States","Import","HidesandSkins","Import","13908.479000000001","20545.294","23278.144","21665.172","28550.434","41446.844000000005","37264.146","34026.617","38158.585999999996","37533.045000000006","53148.049999999996"
"Netherlands","United-States","Import","MachandElec","Import","11485084.541","13701091.888","11545089.907","7009690.17","7503113.634","7672685.91","7551982.2069999995","7679036.522","8550650.618999999","8790108.184999999","8547572.112"
"Netherlands","United-States","Import","Metals","Import","392128.404","535287.996","559207.377","387043.856","408938.726","503568.749","453676.194","458292.818","462421.79799999995","386778.22199999995","387334.27199999994"
"Netherlands","United-States","Import","Minerals","Import","461200.94299999997","527115.997","627149.851","171227.669","259826.844","409372.848","413036.64400000003","396427.228","167315.738","306419.849","201958.446"
"Netherlands","United-States","Import","Miscellaneous","Import","4865617.128","4968859.086999999","10821009.676","11272848.350000001","9965201.748000002","5833061.8500000015","5980845.658","6585773.9120000005","6729108.282","6679843.509000001","6811806.92"
"Netherlands","United-States","Import","PlasticorRubber","Import","1128088.078","1299680.241","1417722.644","1035069.902","1174879.182","1371814.85","1080971.266","1137274.168","1234637.757","1110672.724","1236000.8850000002"
"Netherlands","United-States","Import","StoneandGlass","Import","68487.105","69352.204","92701.472","68691.929","145084.196","125923.68699999999","127027.84599999999","162831.838","218980.21699999998","233209.37800000003","221281.39"
"Netherlands","United-States","Import","TextilesandClothing","Import","118990.29800000001","154754.688","167507.44599999997","136383.734","168204.279","221029.42400000003","228005.84199999998","241999.26099999997","266860.56299999997","243850.31899999996","240562.054"
